system,intent_id,rep,complexity,ue_band,scenario,category,deployment_time_s,config_error_rate,resource_accuracy,interventions,intent_to_deploy_accuracy,policy_violation_rate,error
mas,P062,2,medium,200,steady,perfect,17.794,0.0,0.8639,0,0,0.2,
mas,P062,3,medium,200,steady,perfect,18.026,0.0,0.8639,0,0,0.2,
mas,P062,4,medium,200,steady,perfect,17.793,0.0,0.8639,0,0,0.2,
mas,P063,0,complex,500,steady,perfect,18.78,0.0,0.5587,0,0,0.2,
mas,P063,1,complex,500,steady,perfect,19.359,0.0,0.5587,0,0,0.2,
mas,P063,2,complex,500,steady,perfect,18.782,0.0,0.5587,0,0,0.2,
mas,P063,3,complex,500,steady,perfect,19.669,0.0,0.5587,0,0,0.2,
mas,P063,4,complex,500,steady,perfect,19.486,0.0,0.5587,0,0,0.2,
mas,P064,0,simple,50,steady,perfect,13.273,0.0,0.9789,0,0,0.2,
mas,P064,1,simple,50,steady,perfect,13.35,0.0,0.9789,0,0,0.2,
mas,P064,2,simple,50,steady,perfect,13.703,0.0,0.9789,0,0,0.2,
mas,P064,3,simple,50,steady,perfect,13.26,0.0,0.9789,0,0,0.2,
mas,P064,4,simple,50,steady,perfect,13.463,0.0,0.9789,0,0,0.2,
mas,P065,0,medium,200,steady,perfect,13.253,0.0,0.9187,0,0,0.2,
mas,P065,1,medium,200,steady,perfect,13.262,0.0,0.9187,0,0,0.2,
mas,P065,2,medium,200,steady,perfect,13.896,0.0,0.9187,0,0,0.2,
mas,P065,3,medium,200,steady,perfect,13.252,0.0,0.9187,0,0,0.2,
mas,P065,4,medium,200,steady,perfect,13.333,0.0,0.9187,0,0,0.2,
mas,P066,0,simple,50,bursty-headroom,perfect,13.753,0.0,0.99,0,0,0.2,
mas,P066,1,simple,50,bursty-headroom,perfect,15.675,0.0,0.99,0,0,0.2,
mas,P066,2,simple,50,bursty-headroom,perfect,19.154,0.0,0.99,0,0,0.2,
mas,P066,3,simple,50,bursty-headroom,perfect,17.239,0.0,0.99,0,0,0.2,
mas,P066,4,simple,50,bursty-headroom,perfect,20.845,0.0,0.99,0,0,0.2,
mas,P067,0,medium,200,bursty-headroom,perfect,16.091,0.0,0.9916,0,0,0.2,
mas,P067,1,medium,200,bursty-headroom,perfect,16.054,0.0,0.9916,0,0,0.2,
mas,P067,2,medium,200,bursty-headroom,perfect,17.221,0.0,0.9916,0,0,0.2,
mas,P067,3,medium,200,bursty-headroom,perfect,16.651,0.0,0.9916,0,0,0.2,
mas,P067,4,medium,200,bursty-headroom,perfect,15.796,0.0,0.9916,0,0,0.2,
mas,P068,0,complex,500,sinusoidal-autoscale,perfect,17.163,0.0,0.9921,0,0,0.2,
mas,P068,1,complex,500,sinusoidal-autoscale,perfect,20.222,0.0,0.9921,0,0,0.2,
mas,P068,2,complex,500,sinusoidal-autoscale,perfect,19.618,0.0,0.9921,0,0,0.2,
mas,P068,3,complex,500,sinusoidal-autoscale,perfect,16.392,0.0,0.9921,0,0,0.2,
mas,P068,4,complex,500,sinusoidal-autoscale,perfect,15.736,0.0,0.9921,0,0,0.2,
mas,P069,0,simple,50,fault-HA,perfect,13.466,0.0,0.6796,0,0,0.2,
mas,P069,1,simple,50,fault-HA,perfect,13.542,0.0,0.6796,0,0,0.2,
mas,P069,2,simple,50,fault-HA,perfect,17.812,0.0,0.6796,0,0,0.2,
mas,P069,3,simple,50,fault-HA,perfect,13.581,0.0,0.6796,0,0,0.2,
mas,P069,4,simple,50,fault-HA,perfect,13.438,0.0,0.6796,0,0,0.2,
mas,P070,0,medium,200,fault-HA,perfect,15.62,0.0,0.5871,0,0,0.2,
mas,P070,1,medium,200,fault-HA,perfect,17.026,0.0,0.5871,0,0,0.2,
mas,P070,2,medium,200,fault-HA,perfect,17.66,0.0,0.5871,0,0,0.2,
mas,P070,3,medium,200,fault-HA,perfect,15.904,0.0,0.5871,0,0,0.2,
mas,P070,4,medium,200,fault-HA,perfect,13.247,0.0,0.5871,0,0,0.2,
mas,P071,0,simple,50,steady,perfect,13.655,0.0,0.9904,0,0,0.2,
mas,P071,1,simple,50,steady,perfect,13.108,0.0,0.9904,0,0,0.2,
mas,P071,2,simple,50,steady,perfect,17.051,0.0,0.9904,0,0,0.2,
mas,P071,3,simple,50,steady,perfect,13.601,0.0,0.9904,0,0,0.2,
mas,P071,4,simple,50,steady,perfect,15.635,0.0,0.9904,0,0,0.2,
mas,P072,0,simple,200,steady,perfect,15.816,0.0,0.9594,0,0,0.2,
mas,P072,1,simple,200,steady,perfect,17.535,0.0,0.9594,0,0,0.2,
mas,P072,2,simple,200,steady,perfect,16.214,0.0,0.9594,0,0,0.2,
mas,P072,3,simple,200,steady,perfect,17.378,0.0,0.9594,0,0,0.2,
mas,P072,4,simple,200,steady,perfect,15.49,0.0,0.9594,0,0,0.2,
mas,P073,0,medium,500,steady,perfect,18.995,0.0,0.8116,0,0,0.2,
mas,P073,1,medium,500,steady,perfect,19.037,0.0,0.8116,0,0,0.2,
mas,P073,2,medium,500,steady,perfect,18.471,0.0,0.8116,0,0,0.2,
mas,P073,3,medium,500,steady,perfect,18.335,0.0,0.8116,0,0,0.2,
mas,P073,4,medium,500,steady,perfect,18.564,0.0,0.8116,0,0,0.2,
mas,P074,0,medium,500,sinusoidal-autoscale,perfect,13.154,0.0,0.9921,0,0,0.2,
mas,P074,1,medium,500,sinusoidal-autoscale,perfect,14.485,0.0,0.9921,0,0,0.2,
mas,P074,2,medium,500,sinusoidal-autoscale,perfect,13.186,0.0,0.9921,0,0,0.2,
mas,P074,3,medium,500,sinusoidal-autoscale,perfect,20.066,0.0,0.9921,0,0,0.2,
mas,P074,4,medium,500,sinusoidal-autoscale,perfect,20.342,0.0,0.9921,0,0,0.2,
mas,P075,0,complex,500,fault-HA,perfect,19.455,0.0,0.7256,0,0,0.2,
mas,P075,1,complex,500,fault-HA,perfect,19.528,0.0,0.7256,0,0,0.2,
mas,P075,2,complex,500,fault-HA,perfect,21.328,0.0,0.7256,0,0,0.2,
mas,P075,3,complex,500,fault-HA,perfect,19.114,0.0,0.7256,0,0,0.2,
mas,P075,4,complex,500,fault-HA,perfect,19.027,0.0,0.7256,0,0,0.2,
mas,P076,0,simple,50,steady,perfect,14.202,0.0,0.952,0,0,0.2,
mas,P076,1,simple,50,steady,perfect,13.651,0.0,0.952,0,0,0.2,
mas,P076,2,simple,50,steady,perfect,13.982,0.0,0.952,0,0,0.2,
mas,P076,3,simple,50,steady,perfect,13.249,0.0,0.952,0,0,0.2,
mas,P076,4,simple,50,steady,perfect,13.122,0.0,0.952,0,0,0.2,
mas,P077,0,simple,200,steady,perfect,13.599,0.0,0.9895,0,0,0.2,
mas,P077,1,simple,200,steady,perfect,13.602,0.0,0.9895,0,0,0.2,
mas,P077,2,simple,200,steady,perfect,13.538,0.0,0.9895,0,0,0.2,
mas,P077,3,simple,200,steady,perfect,13.731,0.0,0.9895,0,0,0.2,
mas,P077,4,simple,200,steady,perfect,13.578,0.0,0.9895,0,0,0.2,
mas,P078,0,medium,200,steady,perfect,15.852,0.0,0.8485,0,0,0.2,
mas,P078,1,medium,200,steady,perfect,15.691,0.0,0.8485,0,0,0.2,
mas,P078,2,medium,200,steady,perfect,16.19,0.0,0.8485,0,0,0.2,
mas,P078,3,medium,200,steady,perfect,16.038,0.0,0.8485,0,0,0.2,
mas,P078,4,medium,200,steady,perfect,15.643,0.0,0.8485,0,0,0.2,
mas,P079,0,medium,500,steady,perfect,19.113,0.0,0.9921,0,0,0.2,
mas,P079,1,medium,500,steady,perfect,20.742,0.0,0.9921,0,0,0.2,
mas,P079,2,medium,500,steady,perfect,18.324,0.0,0.9921,0,0,0.2,
mas,P079,3,medium,500,steady,perfect,20.913,0.0,0.9921,0,0,0.2,
mas,P079,4,medium,500,steady,perfect,21.044,0.0,0.9921,0,0,0.2,
mas,P080,0,complex,500,fault-HA,perfect,18.396,0.0,0.7194,0,0,0.2,
mas,P080,1,complex,500,fault-HA,perfect,20.645,0.0,0.7194,0,0,0.2,
mas,P080,2,complex,500,fault-HA,perfect,19.597,0.0,0.7194,0,0,0.2,
mas,P080,3,complex,500,fault-HA,perfect,18.855,0.0,0.7194,0,0,0.2,
mas,P080,4,complex,500,fault-HA,perfect,20.037,0.0,0.7194,0,0,0.2,
mas,P081,0,simple,50,steady,perfect,13.784,0.0,0.9708,0,0,0.2,
mas,P081,1,simple,50,steady,perfect,13.444,0.0,0.9708,0,0,0.2,
mas,P081,2,simple,50,steady,perfect,18.606,0.0,0.9708,0,0,0.2,
mas,P081,3,simple,50,steady,perfect,18.565,0.0,0.9708,0,0,0.2,
mas,P081,4,simple,50,steady,perfect,16.394,0.0,0.9708,0,0,0.2,
mas,P082,0,medium,500,steady,perfect,17.768,0.0,0.8211,0,0,0.2,
mas,P082,1,medium,500,steady,perfect,17.345,0.0,0.8211,0,0,0.2,
mas,P082,2,medium,500,steady,perfect,17.144,0.0,0.8211,0,0,0.2,
mas,P082,3,medium,500,steady,perfect,17.359,0.0,0.8211,0,0,0.2,
mas,P082,4,medium,500,steady,perfect,14.91,0.0,0.8211,0,0,0.2,
mas,P083,0,complex,500,steady,perfect,18.322,0.0,0.5253,0,0,0.2,
mas,P083,1,complex,500,steady,perfect,18.291,0.0,0.5253,0,0,0.2,
mas,P083,2,complex,500,steady,perfect,18.46,0.0,0.5253,0,0,0.2,
mas,P083,3,complex,500,steady,perfect,19.956,0.0,0.5253,0,0,0.2,
mas,P083,4,complex,500,steady,perfect,18.428,0.0,0.5253,0,0,0.2,
mas,P084,0,simple,50,steady,perfect,17.601,0.0,0.9829,0,0,0.2,
mas,P084,1,simple,50,steady,perfect,13.262,0.0,0.9829,0,0,0.2,
mas,P084,2,simple,50,steady,perfect,15.887,0.0,0.9829,0,0,0.2,
mas,P084,3,simple,50,steady,perfect,15.593,0.0,0.9829,0,0,0.2,
mas,P084,4,simple,50,steady,perfect,17.341,0.0,0.9829,0,0,0.2,
mas,P085,0,medium,200,steady,perfect,17.236,0.0,0.8809,0,0,0.2,
mas,P085,1,medium,200,steady,perfect,13.245,0.0,0.8809,0,0,0.2,
mas,P085,2,medium,200,steady,perfect,17.333,0.0,0.8809,0,0,0.2,
mas,P085,3,medium,200,steady,perfect,17.492,0.0,0.8809,0,0,0.2,
mas,P085,4,medium,200,steady,perfect,15.913,0.0,0.8809,0,0,0.2,
mas,P086,0,simple,50,bursty-headroom,perfect,16.148,0.0,0.9916,0,0,0.2,
mas,P086,1,simple,50,bursty-headroom,perfect,15.529,0.0,0.9916,0,0,0.2,
mas,P086,2,simple,50,bursty-headroom,perfect,13.936,0.0,0.9916,0,0,0.2,
mas,P086,3,simple,50,bursty-headroom,perfect,13.621,0.0,0.9916,0,0,0.2,
mas,P086,4,simple,50,bursty-headroom,perfect,18.672,0.0,0.9916,0,0,0.2,
mas,P087,0,medium,500,bursty-headroom,perfect,17.282,0.0,0.9921,0,0,0.2,
mas,P087,1,medium,500,bursty-headroom,perfect,19.642,0.0,0.9921,0,0,0.2,
mas,P087,2,medium,500,bursty-headroom,perfect,19.918,0.0,0.9921,0,0,0.2,
mas,P087,3,medium,500,bursty-headroom,perfect,19.768,0.0,0.9921,0,0,0.2,
mas,P087,4,medium,500,bursty-headroom,perfect,20.23,0.0,0.9921,0,0,0.2,
mas,P088,0,complex,500,sinusoidal-autoscale,perfect,19.075,0.0,0.9921,0,0,0.2,
mas,P088,1,complex,500,sinusoidal-autoscale,perfect,19.797,0.0,0.9921,0,0,0.2,
mas,P088,2,complex,500,sinusoidal-autoscale,perfect,17.556,0.0,0.9921,0,0,0.2,
mas,P088,3,complex,500,sinusoidal-autoscale,perfect,20.331,0.0,0.9921,0,0,0.2,
mas,P088,4,complex,500,sinusoidal-autoscale,perfect,20.597,0.0,0.9921,0,0,0.2,
mas,P089,0,simple,50,fault-HA,perfect,13.432,0.0,0.6753,0,0,0.2,
mas,P089,1,simple,50,fault-HA,perfect,16.604,0.0,0.6753,0,0,0.2,
mas,P089,2,simple,50,fault-HA,perfect,16.529,0.0,0.6753,0,0,0.2,
mas,P089,3,simple,50,fault-HA,perfect,16.528,0.0,0.6753,0,0,0.2,
mas,P089,4,simple,50,fault-HA,perfect,17.896,0.0,0.6753,0,0,0.2,
mas,P090,0,medium,200,fault-HA,perfect,19.311,0.0,0.5875,0,0,0.2,
mas,P090,1,medium,200,fault-HA,perfect,20.946,0.0,0.5875,0,0,0.2,
mas,P090,2,medium,200,fault-HA,perfect,20.219,0.0,0.5875,0,0,0.2,
mas,P090,3,medium,200,fault-HA,perfect,18.866,0.0,0.5875,0,0,0.2,
mas,P090,4,medium,200,fault-HA,perfect,18.765,0.0,0.5875,0,0,0.2,
mas,P091,0,simple,200,steady,perfect,13.949,0.0,0.9912,0,0,0.2,
mas,P091,1,simple,200,steady,perfect,13.637,0.0,0.9912,0,0,0.2,
mas,P091,2,simple,200,steady,perfect,13.064,0.0,0.9912,0,0,0.2,
mas,P091,3,simple,200,steady,perfect,13.031,0.0,0.9912,0,0,0.2,
mas,P091,4,simple,200,steady,perfect,13.715,0.0,0.9912,0,0,0.2,
mas,P092,0,medium,500,steady,perfect,16.827,0.0,0.7749,0,0,0.2,
mas,P092,1,medium,500,steady,perfect,15.832,0.0,0.7749,0,0,0.2,
mas,P092,2,medium,500,steady,perfect,16.912,0.0,0.7749,0,0,0.2,
mas,P092,3,medium,500,steady,perfect,17.186,0.0,0.7749,0,0,0.2,
mas,P092,4,medium,500,steady,perfect,17.3,0.0,0.7749,0,0,0.2,
mas,P093,0,complex,500,steady,perfect,18.979,0.0,0.9931,0,0,0.2,
mas,P093,1,complex,500,steady,perfect,18.897,0.0,0.9931,0,0,0.2,
mas,P093,2,complex,500,steady,perfect,19.034,0.0,0.9931,0,0,0.2,
mas,P093,3,complex,500,steady,perfect,19.184,0.0,0.9931,0,0,0.2,
mas,P093,4,complex,500,steady,perfect,19.281,0.0,0.9931,0,0,0.2,
mas,P094,0,medium,500,sinusoidal-autoscale,perfect,13.502,0.0,0.9921,0,0,0.2,
mas,P094,1,medium,500,sinusoidal-autoscale,perfect,20.029,0.0,0.9921,0,0,0.2,
mas,P094,2,medium,500,sinusoidal-autoscale,perfect,17.93,0.0,0.9921,0,0,0.2,
mas,P094,3,medium,500,sinusoidal-autoscale,perfect,21.207,0.0,0.9921,0,0,0.2,
mas,P094,4,medium,500,sinusoidal-autoscale,perfect,16.204,0.0,0.9921,0,0,0.2,
mas,P095,0,medium,500,fault-HA,perfect,16.114,0.0,0.5537,0,0,0.2,
mas,P095,1,medium,500,fault-HA,perfect,16.282,0.0,0.5537,0,0,0.2,
mas,P095,2,medium,500,fault-HA,perfect,15.871,0.0,0.5537,0,0,0.2,
mas,P095,3,medium,500,fault-HA,perfect,15.556,0.0,0.5537,0,0,0.2,
mas,P095,4,medium,500,fault-HA,perfect,16.151,0.0,0.5537,0,0,0.2,
mas,P096,0,complex,500,fault-HA,perfect,18.584,0.0,0.3891,0,0,0.2,
mas,P096,1,complex,500,fault-HA,perfect,18.141,0.0,0.3891,0,0,0.2,
mas,P096,2,complex,500,fault-HA,perfect,18.942,0.0,0.3891,0,0,0.2,
mas,P096,3,complex,500,fault-HA,perfect,19.18,0.0,0.3891,0,0,0.2,
mas,P096,4,complex,500,fault-HA,perfect,18.614,0.0,0.3891,0,0,0.2,
mas,P097,0,medium,200,steady,perfect,19.085,0.0,0.9922,0,0,0.2,
mas,P097,1,medium,200,steady,perfect,19.053,0.0,0.9922,0,0,0.2,
mas,P097,2,medium,200,steady,perfect,19.556,0.0,0.9922,0,0,0.2,
mas,P097,3,medium,200,steady,perfect,19.932,0.0,0.9922,0,0,0.2,
mas,P097,4,medium,200,steady,perfect,18.518,0.0,0.9922,0,0,0.2,
mas,P098,0,complex,500,steady,perfect,17.791,0.0,0.7041,0,0,0.2,
mas,P098,1,complex,500,steady,perfect,19.056,0.0,0.7041,0,0,0.2,
mas,P098,2,complex,500,steady,perfect,18.806,0.0,0.7041,0,0,0.2,
mas,P098,3,complex,500,steady,perfect,19.597,0.0,0.7041,0,0,0.2,
mas,P098,4,complex,500,steady,perfect,18.329,0.0,0.7041,0,0,0.2,
mas,P099,0,complex,500,bursty-headroom,perfect,15.805,0.0,0.5991,0,0,0.2,
mas,P099,1,complex,500,bursty-headroom,perfect,15.761,0.0,0.5991,0,0,0.2,
mas,P099,2,complex,500,bursty-headroom,perfect,15.932,0.0,0.5991,0,0,0.2,
mas,P099,3,complex,500,bursty-headroom,perfect,16.857,0.0,0.5991,0,0,0.2,
mas,P099,4,complex,500,bursty-headroom,perfect,17.532,0.0,0.5991,0,0,0.2,
mas,P100,0,medium,200,fault-HA,perfect,17.398,0.0,0.6096,0,0,0.2,
mas,P100,1,medium,200,fault-HA,perfect,13.455,0.0,0.6096,0,0,0.2,
mas,P100,2,medium,200,fault-HA,perfect,13.414,0.0,0.6096,0,0,0.2,
mas,P100,3,medium,200,fault-HA,perfect,13.582,0.0,0.6096,0,0,0.2,
mas,P100,4,medium,200,fault-HA,perfect,13.26,0.0,0.6096,0,0,0.2,
mas,A001,0,simple,50,steady,ambiguous,17.028,0.0,0.9614,0,0,0.2,
mas,A001,1,simple,50,steady,ambiguous,16.113,0.0,0.9614,0,0,0.2,
mas,A001,2,simple,50,steady,ambiguous,16.688,0.0,0.9614,0,0,0.2,
mas,A001,3,simple,50,steady,ambiguous,16.045,0.0,0.9614,0,0,0.2,
mas,A001,4,simple,50,steady,ambiguous,15.472,0.0,0.9614,0,0,0.2,
mas,A002,0,simple,50,steady,ambiguous,15.619,0.0,0.981,0,0,0.2,
mas,A002,1,simple,50,steady,ambiguous,15.977,0.0,0.981,0,0,0.2,
mas,A002,2,simple,50,steady,ambiguous,15.879,0.0,0.981,0,0,0.2,
mas,A002,3,simple,50,steady,ambiguous,13.943,0.0,0.981,0,0,0.2,
mas,A002,4,simple,50,steady,ambiguous,15.802,0.0,0.981,0,0,0.2,
mas,A003,0,simple,50,steady,ambiguous,15.649,0.0,0.9916,0,0,0.2,
mas,A003,1,simple,50,steady,ambiguous,15.877,0.0,0.9916,0,0,0.2,
mas,A003,2,simple,50,steady,ambiguous,15.943,0.0,0.9916,0,0,0.2,
mas,A003,3,simple,50,steady,ambiguous,15.514,0.0,0.9916,0,0,0.2,
mas,A003,4,simple,50,steady,ambiguous,15.579,0.0,0.9916,0,0,0.2,
mas,A004,0,simple,50,steady,ambiguous,16.116,0.0,0.9555,0,0,0.2,
mas,A004,1,simple,50,steady,ambiguous,16.042,0.0,0.9555,0,0,0.2,
mas,A004,2,simple,50,steady,ambiguous,15.61,0.0,0.9555,0,0,0.2,
mas,A004,3,simple,50,steady,ambiguous,15.127,0.0,0.9555,0,0,0.2,
mas,A004,4,simple,50,steady,ambiguous,16.232,0.0,0.9555,0,0,0.2,
mas,A005,0,simple,50,steady,ambiguous,13.699,0.0,0.99,0,0,0.2,
mas,A005,1,simple,50,steady,ambiguous,13.716,0.0,0.99,0,0,0.2,
mas,A005,2,simple,50,steady,ambiguous,13.865,0.0,0.99,0,0,0.2,
mas,A005,3,simple,50,steady,ambiguous,13.688,0.0,0.99,0,0,0.2,
mas,A005,4,simple,50,steady,ambiguous,13.704,0.0,0.99,0,0,0.2,
mas,A006,0,simple,50,steady,ambiguous,16.234,0.0,0.9484,0,0,0.2,
mas,A006,1,simple,50,steady,ambiguous,17.627,0.0,0.9484,0,0,0.2,
mas,A006,2,simple,50,steady,ambiguous,15.695,0.0,0.9484,0,0,0.2,
mas,A006,3,simple,50,steady,ambiguous,15.991,0.0,0.9484,0,0,0.2,
mas,A006,4,simple,50,steady,ambiguous,16.341,0.0,0.9484,0,0,0.2,
mas,A007,0,simple,200,steady,ambiguous,13.152,0.0,0.9399,0,0,0.2,
mas,A007,1,simple,200,steady,ambiguous,15.564,0.0,0.9399,0,0,0.2,
mas,A007,2,simple,200,steady,ambiguous,15.958,0.0,0.9399,0,0,0.2,
mas,A007,3,simple,200,steady,ambiguous,16.971,0.0,0.9399,0,0,0.2,
mas,A007,4,simple,200,steady,ambiguous,15.821,0.0,0.9399,0,0,0.2,
mas,A008,0,simple,200,steady,ambiguous,17.018,0.0,0.9639,0,0,0.2,
mas,A008,1,simple,200,steady,ambiguous,15.695,0.0,0.9639,0,0,0.2,
mas,A008,2,simple,200,steady,ambiguous,16.886,0.0,0.9639,0,0,0.2,
mas,A008,3,simple,200,steady,ambiguous,15.748,0.0,0.9639,0,0,0.2,
mas,A008,4,simple,200,steady,ambiguous,16.169,0.0,0.9639,0,0,0.2,
mas,A009,0,simple,200,steady,ambiguous,15.77,0.0,0.8341,0,0,0.2,
mas,A009,1,simple,200,steady,ambiguous,15.825,0.0,0.8341,0,0,0.2,
mas,A009,2,simple,200,steady,ambiguous,15.912,0.0,0.8341,0,0,0.2,
mas,A009,3,simple,200,steady,ambiguous,15.685,0.0,0.8341,0,0,0.2,
mas,A009,4,simple,200,steady,ambiguous,15.06,0.0,0.8341,0,0,0.2,
mas,A010,0,simple,50,steady,ambiguous,14.016,0.0,0.9443,0,0,0.2,
mas,A010,1,simple,50,steady,ambiguous,16.289,0.0,0.9443,0,0,0.2,
mas,A010,2,simple,50,steady,ambiguous,16.049,0.0,0.9443,0,0,0.2,
mas,A010,3,simple,50,steady,ambiguous,13.782,0.0,0.9443,0,0,0.2,
mas,A010,4,simple,50,steady,ambiguous,16.403,0.0,0.9443,0,0,0.2,
mas,A011,0,simple,200,bursty-headroom,ambiguous,15.826,0.0,0.9399,0,0,0.2,
mas,A011,1,simple,200,bursty-headroom,ambiguous,16.078,0.0,0.9399,0,0,0.2,
mas,A011,2,simple,200,bursty-headroom,ambiguous,15.884,0.0,0.9399,0,0,0.2,
mas,A011,3,simple,200,bursty-headroom,ambiguous,15.777,0.0,0.9399,0,0,0.2,
mas,A011,4,simple,200,bursty-headroom,ambiguous,15.868,0.0,0.9399,0,0,0.2,
mas,A012,0,simple,200,bursty-headroom,ambiguous,15.767,0.0,0.8988,0,0,0.2,
mas,A012,1,simple,200,bursty-headroom,ambiguous,16.012,0.0,0.8988,0,0,0.2,
mas,A012,2,simple,200,bursty-headroom,ambiguous,15.8,0.0,0.8988,0,0,0.2,
mas,A012,3,simple,200,bursty-headroom,ambiguous,15.531,0.0,0.8988,0,0,0.2,
mas,A012,4,simple,200,bursty-headroom,ambiguous,15.9,0.0,0.8988,0,0,0.2,
mas,A013,0,simple,50,bursty-headroom,ambiguous,15.705,0.0,0.9916,0,0,0.2,
mas,A013,1,simple,50,bursty-headroom,ambiguous,15.617,0.0,0.9916,0,0,0.2,
mas,A013,2,simple,50,bursty-headroom,ambiguous,19.767,0.0,0.9916,0,0,0.2,
mas,A013,3,simple,50,bursty-headroom,ambiguous,15.456,0.0,0.9916,0,0,0.2,
mas,A013,4,simple,50,bursty-headroom,ambiguous,15.538,0.0,0.9916,0,0,0.2,
mas,A014,0,simple,50,fault-HA,ambiguous,16.397,0.0,0.6919,0,0,0.2,
mas,A014,1,simple,50,fault-HA,ambiguous,16.006,0.0,0.6919,0,0,0.2,
mas,A014,2,simple,50,fault-HA,ambiguous,15.476,0.0,0.6919,0,0,0.2,
mas,A014,3,simple,50,fault-HA,ambiguous,16.239,0.0,0.6919,0,0,0.2,
mas,A014,4,simple,50,fault-HA,ambiguous,15.408,0.0,0.6919,0,0,0.2,
mas,A015,0,simple,50,fault-HA,ambiguous,16.34,0.0,0.6716,0,0,0.2,
mas,A015,1,simple,50,fault-HA,ambiguous,15.97,0.0,0.6716,0,0,0.2,
mas,A015,2,simple,50,fault-HA,ambiguous,15.616,0.0,0.6716,0,0,0.2,
mas,A015,3,simple,50,fault-HA,ambiguous,15.579,0.0,0.6716,0,0,0.2,
mas,A015,4,simple,50,fault-HA,ambiguous,17.14,0.0,0.6716,0,0,0.2,
mas,A016,0,medium,200,steady,ambiguous,18.769,0.0,0.8544,0,0,0.2,
mas,A016,1,medium,200,steady,ambiguous,18.368,0.0,0.8544,0,0,0.2,
mas,A016,2,medium,200,steady,ambiguous,18.973,0.0,0.8544,0,0,0.2,
mas,A016,3,medium,200,steady,ambiguous,18.675,0.0,0.8544,0,0,0.2,
mas,A016,4,medium,200,steady,ambiguous,18.5,0.0,0.8544,0,0,0.2,
mas,A017,0,medium,200,steady,ambiguous,17.988,0.0,0.8988,0,0,0.2,
mas,A017,1,medium,200,steady,ambiguous,17.362,0.0,0.8988,0,0,0.2,
mas,A017,2,medium,200,steady,ambiguous,17.957,0.0,0.8988,0,0,0.2,
mas,A017,3,medium,200,steady,ambiguous,17.147,0.0,0.8988,0,0,0.2,
mas,A017,4,medium,200,steady,ambiguous,17.075,0.0,0.8988,0,0,0.2,
mas,A018,0,medium,500,steady,ambiguous,16.846,0.0,0.5223,0,0,0.2,
mas,A018,1,medium,500,steady,ambiguous,17.559,0.0,0.5223,0,0,0.2,
mas,A018,2,medium,500,steady,ambiguous,17.588,0.0,0.5223,0,0,0.2,
mas,A018,3,medium,500,steady,ambiguous,17.08,0.0,0.5223,0,0,0.2,
mas,A018,4,medium,500,steady,ambiguous,17.203,0.0,0.5223,0,0,0.2,
mas,A019,0,medium,500,steady,ambiguous,16.228,0.0,0.729,0,0,0.2,
mas,A019,1,medium,500,steady,ambiguous,17.625,0.0,0.729,0,0,0.2,
mas,A019,2,medium,500,steady,ambiguous,17.783,0.0,0.729,0,0,0.2,
mas,A019,3,medium,500,steady,ambiguous,17.42,0.0,0.729,0,0,0.2,
mas,A019,4,medium,500,steady,ambiguous,15.533,0.0,0.729,0,0,0.2,
mas,A020,0,medium,200,steady,ambiguous,18.696,0.0,0.8536,0,0,0.2,
mas,A020,1,medium,200,steady,ambiguous,19.536,0.0,0.8536,0,0,0.2,
mas,A020,2,medium,200,steady,ambiguous,18.517,0.0,0.8536,0,0,0.2,
mas,A020,3,medium,200,steady,ambiguous,18.666,0.0,0.8536,0,0,0.2,
mas,A020,4,medium,200,steady,ambiguous,18.775,0.0,0.8536,0,0,0.2,
mas,A021,0,medium,200,steady,ambiguous,15.569,0.0,0.9399,0,0,0.2,
mas,A021,1,medium,200,steady,ambiguous,15.81,0.0,0.9399,0,0,0.2,
mas,A021,2,medium,200,steady,ambiguous,15.64,0.0,0.9399,0,0,0.2,
mas,A021,3,medium,200,steady,ambiguous,15.92,0.0,0.9399,0,0,0.2,
mas,A021,4,medium,200,steady,ambiguous,15.741,0.0,0.9399,0,0,0.2,
mas,A022,0,medium,200,steady,ambiguous,15.679,0.0,0.9187,0,0,0.2,
mas,A022,1,medium,200,steady,ambiguous,15.712,0.0,0.9187,0,0,0.2,
mas,A022,2,medium,200,steady,ambiguous,17.778,0.0,0.9187,0,0,0.2,
mas,A022,3,medium,200,steady,ambiguous,16.857,0.0,0.9187,0,0,0.2,
mas,A022,4,medium,200,steady,ambiguous,18.369,0.0,0.9187,0,0,0.2,
mas,A023,0,medium,200,steady,ambiguous,16.922,0.0,0.8639,0,0,0.2,
mas,A023,1,medium,200,steady,ambiguous,16.959,0.0,0.8639,0,0,0.2,
mas,A023,2,medium,200,steady,ambiguous,16.052,0.0,0.8639,0,0,0.2,
mas,A023,3,medium,200,steady,ambiguous,15.582,0.0,0.8639,0,0,0.2,
mas,A023,4,medium,200,steady,ambiguous,14.258,0.0,0.8639,0,0,0.2,
mas,A024,0,medium,200,steady,ambiguous,14.902,0.0,0.947,0,0,0.2,
mas,A024,1,medium,200,steady,ambiguous,15.882,0.0,0.947,0,0,0.2,
mas,A024,2,medium,200,steady,ambiguous,14.829,0.0,0.947,0,0,0.2,
mas,A024,3,medium,200,steady,ambiguous,17.116,0.0,0.947,0,0,0.2,
mas,A024,4,medium,200,steady,ambiguous,15.173,0.0,0.947,0,0,0.2,
